Stkcd	Stknme_en	Listdt	Conme_en	OWNERSHIPTYPE_EN	OWNERSHIPTYPECODE	Ipoprc	Nshripo	Parval	Markettype
002320	HXGF	2009-12-16	Hainan Strait Shipping Co., Ltd.	State-run or State-owned Holding	P0301	33.6000	39500	1.0000000000	4
002321	HYNY	2009-12-16	Henan Huaying Agricultural Development Co., Ltd.	State-run or State-owned Holding	P0301	16.9800	37000	1.0000000000	4
002322	LGNK	2009-12-18	Ningbo Ligong Environment and Energy Technology Co., Ltd.	Private Enterprises	P0306	40.0000	16700	1.0000000000	4
002323	YBGF	2009-12-18	Shandong Yabo Technology Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	30.0000	21000	1.0000000000	4
002324	PLT	2009-12-18	Shanghai Pret Composites Co., Ltd.	Private Enterprises	P0306	22.5000	35000	1.0000000000	4
002325	HTGF	2009-12-22	Shenzhen Hongtao Group Co., Ltd.	Private Enterprises	P0306	27.0000	30000	1.0000000000	4
002326	YTKJ	2009-12-22	Zhejiang Yongtai Technology Co., Ltd.	Private Enterprises	P0306	20.0000	33500	1.0000000000	4
002327	FAN	2009-12-30	Shenzhen Fuanna Bedding and Furnishing Co., Ltd.	Private Enterprises	P0306	30.0000	26000	1.0000000000	4
002328	XPGF	2009-12-30	Shanghai Xinpeng Industry Co., Ltd.	Private Enterprises	P0306	19.3800	75000	1.0000000000	4
002329	HSJT	2010-01-06	Royal Group Co., Ltd.	Private Enterprises	P0306	20.1000	27000	1.0000000000	4
002330	DLS	2010-01-06	Shandong Delisi Food Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	13.1800	63000	1.0000000000	4
002331	WTKJ	2010-01-06	Anhui Wantong Technology Co., Ltd.	Private Enterprises	P0306	27.0000	14000	1.0000000000	4
002332	XJZY	2010-01-12	Zhejiang Xianju Pharmaceutical Co., Ltd.	State-run or State-owned Holding	P0301	8.2000	85400	1.0000000000	4
002333	LPSJ	2010-01-12	ZYF Lopsking Material Technology Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	22.0000	39200	1.0000000000	4
002334	YWT	2010-01-13	Shenzhen INVT Electric Co., Ltd.	Private Enterprises	P0306	48.0000	16000	1.0000000000	4
002335	KHSJ	2010-01-13	Kehua Data Co., Ltd.	Private Enterprises	P0306	27.3500	19500	1.0000000000	4
002336	RRL	2010-01-13	Renrenle Commercial Group Co., Ltd.	Private Enterprises	P0306	26.9800	100000	1.0000000000	4
002337	SXKJ	2010-01-15	Tianjin Saixiang Technology Co., Ltd.	Private Enterprises	P0306	31.0000	30000	1.0000000000	4
002338	APGD	2010-01-15	Changchun Up Optotech Co., Ltd.	State-run or State-owned Holding	P0301	22.0000	20000	1.0000000000	4
002339	JCDZ	2010-01-22	Integrated Electronic Systems Lab Co., Ltd.	Private Enterprises	P0306	25.0000	22000	1.0000000000	4
002340	GLM	2010-01-22	GEM Co., Ltd.	Private Enterprises	P0306	32.0000	23330	1.0000000000	4
002341	XLXC	2010-01-22	Xinlun New Materials Co., Ltd.	Private Enterprises	P0306	23.0000	19000	1.0000000000	4
002342	JLSJ	2010-01-26	Juli Sling Co., Ltd.	Private Enterprises	P0306	24.0000	50000	1.0000000000	4
002343	CWCM	2010-01-26	Ciwen Media Co., Ltd.	Private Enterprises	P0306	31.0000	25000	1.0000000000	4
002344	HNPC	2010-01-26	Haining China Leather Market Co., Ltd.	State-run or State-owned Holding	P0301	20.0000	70000	1.0000000000	4
002345	CHJ	2010-01-28	Guangdong CHJ Industry Co., Ltd.	Private Enterprises	P0306	33.0000	30000	1.0000000000	4
002346	ZZGF	2010-01-28	Shanghai Zhezhong Group Co., Ltd.	Private Enterprises	P0306	19.9000	35000	1.0000000000	4
002347	TEGF	2010-01-28	Taier Heavy Industry Co., Ltd.	Private Enterprises	P0306	22.5000	26000	1.0000000000	4
002348	GLGF	2010-02-03	Goldlok Holdings (Guangdong) Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	21.9800	38000	1.0000000000	4
002349	JHZY	2010-02-03	Jinghua Pharmaceutical Group Co., Ltd.	State-run or State-owned Holding	P0301	19.8000	20000	1.0000000000	4
002350	BJKR	2010-02-03	Beijing Creative Distribution Automation Co., Ltd.	Private Enterprises	P0306	24.0000	27000	1.0000000000	4
002351	MBZ	2010-02-05	Edifier Technology Co., Ltd.	Private Enterprises	P0306	33.5000	37000	1.0000000000	4
002352	SFKG	2010-02-05	S.F. Holding Co., Ltd.	Private Enterprises	P0306	32.0000	19500	1.0000000000	4
002353	JRGF	2010-02-05	Yantai Jereh Oilfield Services Group Co., Ltd.	Private Enterprises	P0306	59.5000	29000	1.0000000000	4
002354	TYSK	2010-02-09	Tianyu Digital Technology (Dalian) Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	12.3300	23500	1.0000000000	4
002355	XMZT	2010-02-09	Xingmin Intelligent Transportation Systems (Group) Co., Ltd.	Private Enterprises	P0306	14.5000	52600	1.0000000000	4
002356	HMJT	2010-02-09	Shenzhen Hemei Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	36.5000	20000	1.0000000000	4
002357	FLYY	2010-02-10	Sichuan Fulin Transportation Group Co., Ltd.	Private Enterprises	P0306	14.9700	21000	1.0000000000	4
002358	SYDQ	2010-02-10	Henan Senyuan Electric Co., Ltd.	Private Enterprises	P0306	26.0000	22000	1.0000000000	4
002359	BXT	2010-02-10	Northcom Group Co., Ltd.	Private Enterprises	P0306	16.9800	27500	1.0000000000	4
002360	TDHG	2010-03-03	Shanxi Tond Chemical Co., Ltd.	Private Enterprises	P0306	23.9800	15000	1.0000000000	4
002361	SJGF	2010-03-03	Anhui Shenjian New Materials Co., Ltd.	Private Enterprises	P0306	17.0000	20000	1.0000000000	4
002362	HWKJ	2010-03-03	Hanwang Technology Co., Ltd.	Private Enterprises	P0306	41.9000	27000	1.0000000000	4
002363	LJJX	2010-03-05	Shandong Longji Machinery Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	18.0000	30000	1.0000000000	4
002364	ZHDQ	2010-03-05	Hangzhou Zhongheng Electric Co., Ltd.	Private Enterprises	P0306	22.3500	16800	1.0000000000	4
002365	YAYY	2010-03-05	Qianjiang Yongan Pharmaceutical Co., Ltd.	Private Enterprises	P0306	31.0000	23500	1.0000000000	4
002366	RFHD	2010-03-12	RongFa Nuclear Equipment Co., Ltd.	Private Enterprises	P0306	15.0000	33500	1.0000000000	4
002367	KLDT	2010-03-12	Canny Elevator Co., Ltd.	Private Enterprises	P0306	27.1000	33500	1.0000000000	4
002368	TJGF	2010-03-12	Taiji Computer Corporation Limited	State-run or State-owned Holding	P0301	29.0000	25000	1.0000000000	4
002369	ZYKJ	2010-03-16	Shenzhen Zowee Technology Co., Ltd.	Private Enterprises	P0306	22.5800	25000	1.0000000000	4
002370	YTYY	2010-03-16	Zhejiang Yatai Pharmaceutical Co., Ltd.	Private Enterprises	P0306	16.0000	30000	1.0000000000	4
002371	BFHC	2010-03-16	Naura Technology Group Co., Ltd.	State-run or State-owned Holding	P0301	33.0000	16560	1.0000000000	4
002372	WXXC	2010-03-18	Zhejiang Weixing New Building Materials Co., Ltd.	Private Enterprises	P0306	17.9700	63400	1.0000000000	4
002373	QFKJ	2010-03-18	China TransInfo Technology Co., Ltd.	Private Enterprises	P0306	28.0000	17500	1.0000000000	4
002374	ZRGF	2010-03-18	Shandong Chiway Industry Development Co., Ltd.	Private Enterprises	P0306	23.8000	13500	1.0000000000	4
002375	YSGF	2010-03-23	Zhejiang Yasha Decoration Co., Ltd.	Private Enterprises	P0306	31.8600	53000	1.0000000000	4
002376	XBY	2010-03-23	Shandong New Beiyang Information Technology Co., Ltd.	State-run or State-owned Holding	P0301	22.5800	38000	1.0000000000	4
002377	GCGX	2010-03-23	Hubei Guochuang Hi-Tech Material Co., Ltd.	Private Enterprises	P0306	19.8000	27000	1.0000000000	4
002378	ZYWY	2010-03-31	Chongyi Zhangyuan Tungsten Co., Ltd.	Private Enterprises	P0306	13.0000	43000	1.0000000000	4
002379	HCKG	2010-03-31	Shandong Hongchuang Aluminum Industry Holding Company Limited	Private Enterprises	P0306	33.0000	19500	1.0000000000	4
002380	KYZH	2010-03-31	Nanjing Sciyon Wisdom Technology Group Co., Ltd.	Private Enterprises	P0306	39.0000	17000	1.0000000000	4
002381	SJGF	2010-04-02	Zhejiang Double Arrow Rubber Co., Ltd.	Private Enterprises	P0306	32.0000	20000	1.0000000000	4
002382	LFYL	2010-04-02	Blue Sail Medical Co., Ltd.	Private Enterprises	P0306	35.0000	20000	1.0000000000	4
002383	HZSZ	2010-04-02	Beijing Unistrong Science & Technology Co., Ltd.	Private Enterprises	P0306	37.0000	30000	1.0000000000	4
002384	DSJM	2010-04-09	Suzhou Dongshan Precision Manufacturing Co., Ltd.	Private Enterprises	P0306	26.0000	40000	1.0000000000	4
002385	DBN	2010-04-09	Beijing Dabeinong Technology Group Co., Ltd.	Private Enterprises	P0306	35.0000	60800	1.0000000000	4
002386	TYGF	2010-04-09	Yibin Tianyuan Group Co., Ltd.	State-run or State-owned Holding	P0301	15.3600	100000	1.0000000000	4
002387	WXN	2010-04-13	Visionox Technology Co., Ltd.	Private Enterprises	P0306	27.0000	33500	1.0000000000	4
002388	XYZC	2010-04-13	Sunyes Manufacturing (Zhejiang) Holding Co., Ltd.	Private Enterprises	P0306	15.0000	28000	1.0000000000	4
002389	HTCH	2010-04-13	Aerospace CH UAV Co., Ltd.	Private Enterprises	P0306	30.0000	17000	1.0000000000	4
002390	XBZY	2010-04-16	Guizhou Xinbang Pharmaceutical Co., Ltd.	Private Enterprises	P0306	33.0000	21700	1.0000000000	4
002391	CQGF	2010-04-16	Jiangsu Changqing Agrochemical Co., Ltd.	Private Enterprises	P0306	51.0000	25000	1.0000000000	4
002392	BJLE	2010-04-23	Beijing Lier High-temperature Materials Co., Ltd.	Private Enterprises	P0306	42.0000	33750	1.0000000000	4
002393	LSZY	2010-04-23	Tianjin Lisheng Pharmaceutical Co., Ltd.	State-run or State-owned Holding	P0301	45.0000	46000	1.0000000000	4
002394	LFGF	2010-04-23	Jiangsu Lianfa Textile Co., Ltd.	Private Enterprises	P0306	45.0000	27000	1.0000000000	4
002395	SXGF	2010-04-29	Wuxi Double Elephant Micro Fibre Material Co., Ltd.	Private Enterprises	P0306	25.0000	22500	1.0000000000	4
002396	XWRJ	2010-06-23	Fujian Star-net Communication Co., Ltd.	State-run or State-owned Holding	P0301	23.2000	44000	1.0000000000	4
002397	MJGF	2010-04-29	Hunan Mendale Hometextile Co., Ltd.	Private Enterprises	P0306	51.0000	16000	1.0000000000	4
002398	LZJT	2010-05-06	Lets Holdings Group Co., Ltd.	Private Enterprises	P0306	28.0000	30000	1.0000000000	4
002399	HPR	2010-05-06	Shenzhen Hepalink Pharmaceutical Group Co., Ltd.	Private Enterprises	P0306	148.0000	40100	1.0000000000	4
002400	SGJT	2010-05-06	Guangdong Advertising Group Co., Ltd.	State-run or State-owned Holding	P0301	39.8000	20600	1.0000000000	4
002401	ZYHK	2010-05-06	COSCO SHIPPING Technology Co., Ltd.	State-run or State-owned Holding	P0301	26.4000	13300	1.0000000000	4
002402	HET	2010-05-11	Shenzhen H&T Intelligent Control Co., Ltd.	Private Enterprises	P0306	35.0000	16700	1.0000000000	4
002403	ASD	2010-05-11	Aishida Co., Ltd.	Private Enterprises	P0306	18.8000	60000	1.0000000000	4
002404	JXSC	2010-05-11	Zhejiang Jiaxin Silk Corp., Ltd.	Private Enterprises	P0306	22.0000	33500	1.0000000000	4
002405	SWTX	2010-05-18	NavInfo Co., Ltd.	State-run or State-owned Holding	P0301	25.6000	56000	1.0000000000	4
002406	YDCD	2010-05-18	Xuchang Yuandong Drive Shaft Co., Ltd.	Private Enterprises	P0306	26.6000	47000	1.0000000000	4
002407	DFD	2010-05-18	Do-Fluoride New Materials Co., Ltd.	Private Enterprises	P0306	39.3900	27000	1.0000000000	4
002408	QXTD	2010-05-18	Zibo Qixiang Tengda Chemical Co., Ltd.	Private Enterprises	P0306	28.8800	65000	1.0000000000	4
002409	YKKJ	2010-05-25	Jiangsu Yoke Technology Co., Ltd.	Private Enterprises	P0306	30.0000	28000	1.0000000000	4
002410	GLD	2010-05-25	Glodon Company Limited	Private Enterprises	P0306	58.0000	25000	1.0000000000	4
002411	BKT	2010-05-25	YanAn Bicon Pharmaceutical Listed Company	Private Enterprises	P0306	25.8000	21800	1.0000000000	4
002412	HSZY	2010-05-25	Hunan Hansen Pharmaceutical Co., Ltd.	Private Enterprises	P0306	35.8000	19000	1.0000000000	4
002413	LKFW	2010-05-28	Beijing LeiKe Defense Technology Co., Ltd.	Private Enterprises	P0306	18.0000	37000	1.0000000000	4
002414	GDHW	2010-07-16	Wuhan Guide Infrared Co., Ltd.	Private Enterprises	P0306	26.0000	75000	1.0000000000	4
002415	HKWS	2010-05-28	Hangzhou Hikvision Digital Technology Co., Ltd.	State-run or State-owned Holding	P0301	68.0000	50000	1.0000000000	4
002416	ASD	2010-05-28	Shenzhen Aisidi Co., Ltd.	Private Enterprises	P0306	45.0000	50000	1.0000000000	4
002417	SNT	2010-06-01	SUNA Co., Ltd.	Private Enterprises	P0306	20.0000	30000	1.0000000000	4
002418	KSGF	2010-06-01	Zhejiang Kangsheng Co., Ltd.	Private Enterprises	P0306	19.9800	36000	1.0000000000	4
002419	THGF	2010-06-01	Rainbow Digital Commercial Co., Ltd.	State-run or State-owned Holding	P0301	40.0000	50100	1.0000000000	4
002420	YCKJ	2010-06-01	Guangzhou Echom Science & Technology Co., Ltd.	Private Enterprises	P0306	13.8000	63000	1.0000000000	4
002421	DSZN	2010-06-03	Shenzhen Das Intellitech Co., Ltd.	Private Enterprises	P0306	20.5000	20000	1.0000000000	4
002422	KLYY	2010-06-03	Sichuan Kelun Pharmaceutical Co., Ltd.	Private Enterprises	P0306	83.3600	60000	1.0000000000	4
002423	ZLZB	2010-06-03	Zhongliang Capital Holdings Co., Ltd.	State-run or State-owned Holding	P0301	9.0000	79000	1.0000000000	4
002424	GZBL	2010-06-03	Guizhou Bailing Enterprise Group Pharmaceutical Co., Ltd.	Private Enterprises	P0306	40.0000	37000	1.0000000000	4
002425	KSWH	2010-06-08	Kaiser (China) Culture Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	22.0000	27000	1.0000000000	4
002426	SLJM	2010-06-08	Suzhou Victory Precision Manufacturing Technology Co., Ltd.	Private Enterprises	P0306	13.9900	40100	1.0000000000	4
002427	YFGF	2010-06-08	Zhejiang Unifull Industrial Fibre Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	13.5000	46000	1.0000000000	4
002428	YNZY	2010-06-08	Yunnan Lincang Xinyuan Germanium Industrial Co., Ltd.	Private Enterprises	P0306	30.0000	32000	1.0000000000	4
002429	ZCGF	2010-06-10	Shenzhen MTC Co., Ltd.	Private Enterprises	P0306	30.0000	56000	1.0000000000	4
002430	HYGF	2010-06-10	Hangzhou Hangyang Co., Ltd.	State-run or State-owned Holding	P0301	18.0000	71000	1.0000000000	4
002431	ZLGF	2010-06-10	Palm Eco-Town Development Co., Ltd.	Private Enterprises	P0306	45.0000	30000	1.0000000000	4
002432	JAYL	2010-06-10	Andon Health Co., Ltd.	Private Enterprises	P0306	19.3800	31000	1.0000000000	4
002433	*ST TA	2010-06-18	Guangdong Taiantang Pharmaceutical Co., Ltd.	Private Enterprises	P0306	29.8200	25000	1.0000000000	4
002434	WLY	2010-06-18	Zhejiang Wanliyang Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	30.0000	42500	1.0000000000	4
002435	CJJK	2010-06-18	Changjiang Runfa Health Industry Co., Ltd.	Private Enterprises	P0306	15.5000	33000	1.0000000000	4
002436	XSKJ	2010-06-18	Shenzhen Fastprint Circuit Tech Co., Ltd.	Private Enterprises	P0306	36.5000	27930	1.0000000000	4
002437	YHYY	2010-06-23	Harbin Gloria Pharmaceuticals Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	50.0000	35000	1.0000000000	4
002438	JSST	2010-06-23	Jiangsu Shentong Valve Co., Ltd.	Private Enterprises	P0306	22.0000	26000	1.0000000000	4
002439	QMXC	2010-06-23	Venustech Group Inc.	Private Enterprises	P0306	25.0000	25000	1.0000000000	4
002440	RTGF	2010-07-06	Zhejiang Runtu Co., Ltd.	Private Enterprises	P0306	31.2000	73820	1.0000000000	4
002441	ZYD	2010-07-06	Zhongyeda Electric Co., Ltd.	Private Enterprises	P0306	39.9000	29000	1.0000000000	4
002442	LXHG	2010-07-06	Longxing Chemical Stock Co., Ltd.	Private Enterprises	P0306	12.5000	50000	1.0000000000	4
002443	JZGD	2010-07-06	Zhejiang Kingland & Pipeline Technologies Co., Ltd.	Private Enterprises	P0306	22.0000	33500	1.0000000000	4
002444	JXKJ	2010-07-13	Hangzhou Great Star Industrial Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	29.0000	63500	1.0000000000	4
002445	ZNWH	2010-07-13	Zhongnan Red Cultural Group Co., Ltd.	Private Enterprises	P0306	18.8000	31000	1.0000000000	4
002446	SLTX	2010-07-13	Guangdong Shenglu Telecommunication Tech. Co., Ltd.	Private Enterprises	P0306	17.8200	26000	1.0000000000	4
002447	CXT	2010-07-13	Dalian Morningstar Network Technology Co., Ltd.	Private Enterprises	P0306	28.9800	17000	1.0000000000	4
002448	ZYNP	2010-07-16	ZYNP Corporation	Private Enterprises	P0306	21.8000	23500	1.0000000000	4
002449	GXGD	2010-07-16	Foshan NationStar Optoelectronics Co., Ltd.	Private Enterprises	P0306	28.0000	55000	1.0000000000	4
002450	KDT	2010-07-16	Kangde Xin Composite Material Group Co., Ltd.	Private Enterprises	P0306	14.2000	40400	1.0000000000	4
002451	MEDQ	2010-07-20	Shanghai Morn Electric Equipment Co., Ltd.	Private Enterprises	P0306	10.0000	36600	1.0000000000	4
002452	CGDX	2010-07-20	Changgao Electric Group Co., Ltd.	Private Enterprises	P0306	25.8800	25000	1.0000000000	4
002453	HRKJ	2010-07-20	Great Chinasoft Technology Co., Ltd.	Private Enterprises	P0306	14.9600	30000	1.0000000000	4
002454	SZGF	2010-07-20	Songz Automobile Air conditioning Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	18.2000	60000	1.0000000000	4
002455	BCGF	2010-08-03	Jiangsu Baichuan High-Tech New Materials Co., Ltd.	Private Enterprises	P0306	20.0000	22000	1.0000000000	4
002456	OFG	2010-08-03	OFILM Group Co., Ltd.	Private Enterprises	P0306	30.0000	24000	1.0000000000	4
002457	QLGY	2010-08-03	Ningxia Qinglong Pipes Industry Group Co., Ltd.	Private Enterprises	P0306	25.0000	35000	1.0000000000	4
002458	YSGF	2010-08-10	Shandong Yisheng Livestock & Poultry Breeding Co., Ltd.	Private Enterprises	P0306	24.0000	27000	1.0000000000	4
002459	JAKJ	2010-08-10	JA Solar Technology Co., Ltd.	Private Enterprises	P0306	22.4600	43000	1.0000000000	4
002460	GFLY	2010-08-10	Ganfeng Lithium Group Co., Ltd.	Private Enterprises	P0306	20.7000	25000	1.0000000000	4
002461	ZJPJ	2010-08-18	Guangzhou Zhujiang Brewery Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	5.8000	70000	1.0000000000	4
002462	JST	2010-08-18	Cachet Pharmaceutical Co., Ltd.	State-run or State-owned Holding	P0301	12.0000	40000	1.0000000000	4
002463	HDGF	2010-08-18	WUS Printed Circuit Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	16.0000	80000	1.0000000000	4
002464	ZYT	2010-08-31	Whole Easy Internet Technology Co., Ltd.	Private Enterprises	P0306	15.5000	35000	1.0000000000	4
002465	HGTX	2010-08-31	Guangzhou Haige Communications Group Incorporated Company	State-run or State-owned Holding	P0301	38.0000	85000	1.0000000000	4
002466	TQLY	2010-08-31	Tianqi Lithium Corporation	Private Enterprises	P0306	30.0000	24500	1.0000000000	4
002467	ELS	2010-09-08	Net263 Ltd.	Private Enterprises	P0306	26.0000	30000	1.0000000000	4
002468	STKD	2010-09-08	STO Express Co., Ltd.	Private Enterprises	P0306	12.5000	40000	1.0000000000	4
002469	SWHX	2010-09-08	Shandong Sunway Chemical Group Co., Ltd.	Private Enterprises	P0306	33.9300	16600	1.0000000000	4
002470	JZD	2010-09-08	Kingenta Ecological Engineering Group Co., Ltd.	Private Enterprises	P0306	15.0000	100000	1.0000000000	4
002471	ZCKG	2010-09-10	Jiangsu Zhongchao Holding Co., Ltd.	Private Enterprises	P0306	14.8000	40000	1.0000000000	4
002472	SHCD	2010-09-10	Zhejiang Shuanghuan Driveline Co., Ltd.	Private Enterprises	P0306	28.0000	30000	1.0000000000	4
002473	SLT	2010-09-10	Ningbo Sunlight Electrical Appliance Co., Ltd.	Private Enterprises	P0306	16.0000	20000	1.0000000000	4
002474	RJRJ	2010-09-15	Fujian Rongji Software Co., Ltd.	Private Enterprises	P0306	37.0000	26000	1.0000000000	4
002475	LXJM	2010-09-15	Luxshare Precision Industry Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	28.8000	43800	1.0000000000	4
002476	BMGF	2010-09-15	Shandong Polymer Biochemicals Co., Ltd.	Private Enterprises	P0306	23.0000	30000	1.0000000000	4
002477	CYT	2010-09-15	Chuying Agro-Pastoral Group Co., Ltd.	Private Enterprises	P0306	35.0000	33500	1.0000000000	4
002478	CBGF	2010-09-21	Jiangsu Changbao Steel tube Co., Ltd.	Private Enterprises	P0306	16.7800	69500	1.0000000000	4
002479	FCHB	2010-09-21	Zhejiang Fuchunjiang Environmental Thermoelectric Co., Ltd.	Private Enterprises	P0306	25.8000	54000	1.0000000000	4
002480	XZGF	2010-09-21	Chengdu Xinzhu Road and Bridge Machinery Co., Ltd.	Private Enterprises	P0306	38.0000	35000	1.0000000000	4
002481	STSP	2010-09-21	Yantai Shuangta Food Co., Ltd.	State-run or State-owned Holding	P0301	39.8000	15000	1.0000000000	4
002482	*ST GT	2010-09-29	Shenzhen Grandland Group Co., Ltd.	Private Enterprises	P0306	51.9800	40000	1.0000000000	4
002483	RBGF	2010-09-29	Jiangsu Rainbow Heavy Industries Co., Ltd.	Private Enterprises	P0306	29.0000	50000	1.0000000000	4
002484	JHGF	2010-09-29	Nantong Jianghai Capacitor Co., Ltd.	Private Enterprises	P0306	20.5000	40000	1.0000000000	4
002485	ST XF	2010-10-15	Cedar Development Co., Ltd.	Private Enterprises	P0306	26.6000	50000	1.0000000000	4
002486	JLJ	2010-10-15	Shanghai Challenge Textile Co., Ltd.	Private Enterprises	P0306	10.9000	52000	1.0000000000	4
002487	DJZG	2010-10-15	Dajin Heavy Industry Co., Ltd.	Private Enterprises	P0306	38.6000	30000	1.0000000000	4
002488	JGGF	2010-10-21	Zhejiang Jingu Co., Ltd.	Private Enterprises	P0306	22.0000	30000	1.0000000000	4
002489	ZJYQ	2010-10-21	Yotrio Group Co., Ltd.	Private Enterprises	P0306	38.0000	60000	1.0000000000	4
